6964,Road Rash: Jailbreak,GBA,VG247,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1922-03-05
6965,Syberia,XB,Nintendo Life,5,Very basic game that is both uninspired and quickly forgotten,1999-09-02
6966,Thrillville: Off the Rails,PSP,PC World,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1960-06-08
6967,Cloudy With a Chance of Meatballs,PS3,N4G,2,Terrible experience hardly even worth playing ironically.,1942-09-25
6968,G1 Jockey 3,PS2,IGN,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1911-09-28
6969,Family Fun Football,Wii,Gameranx,5,Very basic game that is both uninspired and quickly forgotten,1961-02-15
6970,Exit DS,DS,The Escapist,5,Very basic game that is both uninspired and quickly forgotten,2005-03-08
6971,Riviera: The Promised Land,GBA,Eurogamer,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1975-04-07
6972,Blades of Time,X360,Fextralife,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1956-12-02
6973,Yggdra Union: We'll Never Fight Alone,PSP,VG247,4,This game requires heavy QA. Needs more work.,1931-05-14
6974,Brooktown High: Senior Year,PSP,PC Gamer,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1956-02-08
6975,Bujingai: The Forsaken City,PS2,AngryJoeShow,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1997-06-01
6976,Universe at War: Earth Assault,X360,Polygon,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2000-01-18
6977,Barbie in The 12 Dancing Princesses,DS,VG247,3,While the game is rather bad it is a good laugh with friends.,1992-11-15
6978,Gem Quest: 4 Elements,DS,BrutalMoose,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1906-05-17
6979,Death By Degrees,PS2,RockPaperShotgun,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1978-01-10
6980,Just In Time Translations,DS,PC Gamer,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1927-12-22
6981,Rome: Total War,PC,GameSpot,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2013-02-05
6982,Doom 3,PC,IGN,3,While the game is rather bad it is a good laugh with friends.,2005-03-06
6983,WireWay,DS,The Escapist,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2017-12-03
6984,Astro Boy: The Video Game,DS,PC World,4,This game requires heavy QA. Needs more work.,1965-01-27
6985,UNO / Skip-Bo / UNO Freefall,DS,The Escapist,5,Very basic game that is both uninspired and quickly forgotten,1986-09-16
6986,Ride,XOne,The Completionist,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1931-05-17
6987,NASCAR The Game: Inside Line,X360,N4G,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2009-05-18
6988,How to Train Your Dragon 2,PS3,Nintendo Life,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1977-09-08
6989,JU-ON: The Grudge,Wii,The Completionist,3,While the game is rather bad it is a good laugh with friends.,1975-12-16
6990,Colin McRae Rally 04,XB,Fextralife,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1962-03-24
6991,Monster Jam: Maximum Destruction,GBA,Easy Allies,4,This game requires heavy QA. Needs more work.,1938-08-13
6992,FIFA Street,XB,PC World,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1970-03-11
6993,Dora's Big Birthday Adventure,Wii,PC Gamer,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1985-06-01
6994,The Sims 4: City Living,PC,VG247,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1994-11-01
6995,Hot Wheels: Stunt Track Challenge,XB,AngryJoeShow,4,This game requires heavy QA. Needs more work.,1924-07-06
6996,America's Next Top Model,DS,Nintendo Life,3,While the game is rather bad it is a good laugh with friends.,1901-04-15
6997,Blitz: The League II,X360,GameFAQs,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1965-12-19
6998,Math Blaster in the Prime Adventure,DS,Destructoid,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1918-03-09
6999,Miami Law,DS,Gameranx,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1959-01-16
7000,Hot Wheels Ultimate Racing,PSP,Critical Drinker,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1923-01-19
7001,Capcom vs. SNK 2 EO,XB,Fextralife,2,Terrible experience hardly even worth playing ironically.,1980-09-15
7002,Hunter: The Reckoning,GC,Easy Allies,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2005-07-06
7003,PictoImage,DS,GamesRadar,2,Terrible experience hardly even worth playing ironically.,1967-03-01
7004,Alvin and the Chipmunks: Chipwrecked,DS,Outside Xbox,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2007-07-22
7005,Heavy Fire: Afghanistan,Wii,Caddicarus,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1998-10-28
7006,Freaky Flyers,PS2,BrutalMoose,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2003-02-20
7007,Baten Kaitos Origins,GC,Polygon,4,This game requires heavy QA. Needs more work.,1923-11-27
7008,E·O·E: Eve of Extinction,PS2,Metacritic,4,This game requires heavy QA. Needs more work.,2017-02-13
7009,Dark Summit,XB,Gameranx,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1955-06-25
7010,NHL 2004,GC,RockPaperShotgun,4,This game requires heavy QA. Needs more work.,1988-02-08
7011,Surf's Up,X360,The Escapist,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1949-01-14
7012,Cabela's Adventure Camp,X360,PC World,5,Very basic game that is both uninspired and quickly forgotten,1944-12-10
7013,X-Men: The Official Game,XB,GameSpot,2,Terrible experience hardly even worth playing ironically.,2001-02-02
7014,RLH: Run Like Hell,PS2,GamesRadar,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1948-09-30
7015,Backyard Baseball '10,Wii,Metacritic,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1958-06-07
7016,Scribblenauts Unmasked: A DC Comics Adventure,WiiU,Destructoid,5,Very basic game that is both uninspired and quickly forgotten,2004-03-09
7017,The Ant Bully,PS2,RockPaperShotgun,3,While the game is rather bad it is a good laugh with friends.,1971-07-10
7018,Conflict: Global Terror,XB,Giant Bomb,3,While the game is rather bad it is a good laugh with friends.,1900-04-12
7019,Minority Report: Everybody Runs,GC,Gameranx,5,Very basic game that is both uninspired and quickly forgotten,2019-02-24
7020,Monster Rancher EVO,PS2,VG247,4,This game requires heavy QA. Needs more work.,1939-09-04
7021,SimAnimals Africa,DS,Caddicarus,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1919-09-10
7022,Karaoke Revolution,PS3,The Completionist,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1972-07-28
7023,Terraria,PSV,Critical Drinker,5,Very basic game that is both uninspired and quickly forgotten,1920-06-09
7024,Guitar Hero: Van Halen,PS2,Mr Sunday Movies,5,Very basic game that is both uninspired and quickly forgotten,1933-04-30
7025,The Whispered World,PC,Channel Awesome,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1962-01-10
7026,Alvin and the Chipmunks: Chipwrecked,X360,GameFAQs,5,Very basic game that is both uninspired and quickly forgotten,1931-05-16
7027,Water Sports,Wii,Mr Sunday Movies,5,Very basic game that is both uninspired and quickly forgotten,1996-02-24
7028,Agatha Christie: The ABC Murders,DS,Channel Awesome,3,While the game is rather bad it is a good laugh with friends.,1971-08-20
7029,Help Wanted: 50 Wacky Jobs,Wii,Eurogamer,2,Terrible experience hardly even worth playing ironically.,2011-09-24
7030,Beach Spikers: Virtua Beach Volleyball,GC,Outside Xbox,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1962-04-20
7031,Draglade,DS,Critical Drinker,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1968-09-20
7032,Scribblenauts Unmasked: A DC Comics Adventure,3DS,Gaming Target,3,While the game is rather bad it is a good laugh with friends.,1936-11-24
7033,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,X360,Gaming Target,3,While the game is rather bad it is a good laugh with friends.,1935-10-07
7034,You Don't Know Jack: Mock 2,PS,Kotaku,5,Very basic game that is both uninspired and quickly forgotten,1963-04-27
7035,Jade Cocoon 2,PS2,N4G,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1901-09-21
7036,Igor: The Game,Wii,Giant Bomb,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1920-01-25
7037,Mana Khemia: Student Alliance,PSP,Critical Drinker,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1954-01-11
7038,The Destiny of Zorro,Wii,Gaming Target,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1998-05-11
7039,Van Helsing,GBA,Mr Sunday Movies,2,Terrible experience hardly even worth playing ironically.,2000-01-22
7040,Bee Movie Game,PS2,BrutalMoose,2,Terrible experience hardly even worth playing ironically.,1933-03-28
7041,Resident Evil: Revelations 2,PSV,AngryJoeShow,2,Terrible experience hardly even worth playing ironically.,1986-03-08
7042,Record of Agarest War Zero,X360,Channel Awesome,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1983-05-23
7043,USA Today Puzzle Craze,DS,PC World,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2018-03-01
7044,Truth or Lies,Wii,Gameranx,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1934-10-05
7045,Kelly Slater's Pro Surfer,XB,BrutalMoose,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2014-09-15
7046,My Healthy Cooking Coach,DS,BrutalMoose,5,Very basic game that is both uninspired and quickly forgotten,1942-11-20
7047,NFL Tour,X360,The Escapist,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1915-01-16
7048,Master of the Monster Lair,DS,The Escapist,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1923-11-15
7049,Harry Potter and the Deathly Hallows - Part 1,PC,Channel Awesome,3,While the game is rather bad it is a good laugh with friends.,1960-12-05
7050,Sudoku Mania,DS,Easy Allies,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1907-11-30
7051,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,Caddicarus,2,Terrible experience hardly even worth playing ironically.,1940-04-09
7052,Resident Evil: Revelations 2,XOne,The Completionist,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1992-08-15
7053,Vanishing Point,PS,Easy Allies,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1974-02-25
7054,The Bard's Tale,XB,Gameranx,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1945-01-25
7055,Alien Hominid,PS2,Giant Bomb,3,While the game is rather bad it is a good laugh with friends.,1972-04-14
7056,Myst,DS,AngryJoeShow,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1995-05-25
7057,Disney's The Jungle Book,GBA,RockPaperShotgun,3,While the game is rather bad it is a good laugh with friends.,1946-06-07
7058,Puss in Boots,DS,Kotaku,2,Terrible experience hardly even worth playing ironically.,1994-11-24
7059,Tom Clancy's Ghost Recon: Predator,PSP,Gaming Target,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2000-04-15
7060,Murdered: Soul Suspect,X360,GameSpot,2,Terrible experience hardly even worth playing ironically.,1983-06-12
7061,Deca Sports DS,DS,Easy Allies,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1986-07-09
7062,nail'd,X360,Destructoid,4,This game requires heavy QA. Needs more work.,2005-11-21
7063,Tom Clancy's Splinter Cell,GBA,Channel Awesome,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1981-08-20
7064,Bullet Witch,X360,Polygon,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1996-11-28
7065,Spider-Man: Web of Shadows,DS,Nintendo Life,5,Very basic game that is both uninspired and quickly forgotten,1950-02-11
7066,Pinball Hall of Fame: The Williams Collection,3DS,Metacritic,2,Terrible experience hardly even worth playing ironically.,1966-03-22
7067,Rolling Stone: Drum King,Wii,Metacritic,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2015-09-14
7068,NBA Ballers: Rebound,PSP,Eurogamer,2,Terrible experience hardly even worth playing ironically.,2002-05-19
7069,Silent Scope Complete,XB,IGN,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1922-01-04
7070,King's Field: The Ancient City,PS2,Outside Xbox,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1999-04-24
7071,Leisure Suit Larry: Box Office Bust,PS3,RockPaperShotgun,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1933-12-15
7072,Attack of the Movies 3D,Wii,Gaming Target,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1980-07-05
7073,Monkey Mischief! Party Time,Wii,Mr Sunday Movies,4,This game requires heavy QA. Needs more work.,1924-09-15
7074,Tom Clancy's Classic Trilogy,XB,Fextralife,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1995-06-09
7075,Little League World Series Baseball 2010,X360,VG247,4,This game requires heavy QA. Needs more work.,1905-02-24
7076,Indigo Prophecy,XB,Fextralife,4,This game requires heavy QA. Needs more work.,2018-12-11
7077,Generator Rex: Agent of Providence,3DS,Outside Xbox,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1989-04-18
7078,Over the Hedge,XB,The Escapist,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1948-06-23
7079,Cabela's North American Adventures,PSP,Giant Bomb,4,This game requires heavy QA. Needs more work.,1966-06-11
7080,World Series of Poker 2008: Battle for the Bracelets,PS3,GameSpot,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1905-08-24
7081,Sneakers,XB,The Escapist,5,Very basic game that is both uninspired and quickly forgotten,1901-09-27
7082,NHL 2K6,X360,The Completionist,4,This game requires heavy QA. Needs more work.,1940-03-01
7083,X-Men: Destiny,Wii,BrutalMoose,2,Terrible experience hardly even worth playing ironically.,1984-08-10
7084,College Hoops 2K6,XB,The Escapist,2,Terrible experience hardly even worth playing ironically.,1930-06-18
7085,Contact,DS,Channel Awesome,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1996-10-30
7086,Happy Feet Two,DS,Nintendo Life,4,This game requires heavy QA. Needs more work.,1919-12-21
7087,NBA 2K16,PC,Gameranx,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,2012-08-02
7088,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,VG247,5,Very basic game that is both uninspired and quickly forgotten,1990-01-02
7089,Harvey Birdman: Attorney at Law,PSP,Gaming Target,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1907-10-01
7090,Tom Clancy's HAWX 2,Wii,Giant Bomb,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1972-08-20
7091,Predator: Concrete Jungle,XB,GameSpot,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1944-04-02
7092,Opoona,Wii,Giant Bomb,3,While the game is rather bad it is a good laugh with friends.,2002-12-30
7093,Big League Sports,Wii,GameSpot,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1999-04-13
7094,Universal Studios Theme Parks Adventure,GC,Giant Bomb,5,Very basic game that is both uninspired and quickly forgotten,1910-08-09
7095,Steins;Gate,PSV,Gaming Target,5,Very basic game that is both uninspired and quickly forgotten,1940-07-04
7096,Piglet's Big Game,PS2,The Completionist,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1970-09-08
7097,Rocky: Legends,XB,Eurogamer,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1906-12-28
7098,The BIGS 2,PSP,Mr Sunday Movies,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1994-05-01
7099,Nancy Drew: The Model Mysteries,DS,The Completionist,3,While the game is rather bad it is a good laugh with friends.,1986-04-24
7100,Cate West: The Vanishing Files,DS,Caddicarus,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2011-07-04
7101,Star Trek: Shattered Universe,PS2,Metacritic,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1989-12-20
7102,System Flaw,DS,PC World,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2002-11-25
7103,Ultra Street Fighter IV,PS4,Kotaku,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1923-12-27
7104,EVE: Valkyrie,PS4,PC Gamer,5,Very basic game that is both uninspired and quickly forgotten,1992-08-11
7105,Dragon Ball: Evolution,PSP,The Escapist,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1991-03-06
7106,The Crew: Wild Run,PS4,Nintendo Life,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1952-10-07
7107,MTX Mototrax,XB,Polygon,4,This game requires heavy QA. Needs more work.,1926-12-26
7108,Championship Pony,DS,Channel Awesome,5,Very basic game that is both uninspired and quickly forgotten,1992-07-15
7109,NASCAR Unleashed,PS3,GameFAQs,2,Terrible experience hardly even worth playing ironically.,1974-04-09
7110,Natural Doctrine,PS4,Easy Allies,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1924-01-06
7111,NeverDead,X360,Polygon,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1907-05-08
7112,EyeToy: Operation Spy,PS2,Mr Sunday Movies,2,Terrible experience hardly even worth playing ironically.,1962-04-05
7113,MotoGP 07,PS2,BrutalMoose,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,2004-01-17
7114,Blades of Time,PS3,AngryJoeShow,2,Terrible experience hardly even worth playing ironically.,1998-02-09
7115,Thor: God of Thunder,3DS,GamesRadar,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1970-07-12
7116,Pro Evolution Soccer 2016,X360,GameFAQs,3,While the game is rather bad it is a good laugh with friends.,1994-04-08
7117,Cubic Ninja,3DS,Gameranx,2,Terrible experience hardly even worth playing ironically.,1959-12-04
7118,Ben 10 Galactic Racing,X360,Critical Drinker,5,Very basic game that is both uninspired and quickly forgotten,1913-02-14
7119,Reign of Fire,XB,AngryJoeShow,3,While the game is rather bad it is a good laugh with friends.,2001-09-14
7120,F1 2014,PC,N4G,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2006-05-29
7121,Harvest Moon: Frantic Farming,DS,PC Gamer,2,Terrible experience hardly even worth playing ironically.,1937-08-31
7122,Angry Birds Star Wars,WiiU,Nintendo Life,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1905-12-24
7123,Petz Hamsterz Superstarz,DS,Kotaku,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1997-05-06
7124,Blue Dragon: Awakened Shadow,DS,GameFAQs,2,Terrible experience hardly even worth playing ironically.,1941-08-10
7125,Star Wars: Lethal Alliance,DS,RockPaperShotgun,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1968-02-13
7126,Shining Force EXA,PS2,Polygon,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,2010-05-31
7127,Rapala Pro Bass Fishing 2010,DS,BrutalMoose,2,Terrible experience hardly even worth playing ironically.,1960-04-23
7128,Digimon World DS,DS,VG247,2,Terrible experience hardly even worth playing ironically.,1904-03-14
7129,MySims SkyHeroes,X360,GamesRadar,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1929-03-11
7130,Ford Racing 3,DS,IGN,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1930-09-29
7131,Ice Age 2: The Meltdown,XB,The Completionist,5,Very basic game that is both uninspired and quickly forgotten,1984-04-08
7132,Guilty Gear Isuka,PS2,Polygon,4,This game requires heavy QA. Needs more work.,1924-11-20
7133,The Secret Saturdays: Beasts of the 5th Sun,Wii,Critical Drinker,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1954-10-21
7134,Horse Life Adventures,DS,Channel Awesome,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1955-09-16
7135,Tornado Outbreak,Wii,Mr Sunday Movies,4,This game requires heavy QA. Needs more work.,1967-06-29
7136,Global Touring Challenge: Africa,PS2,PC Gamer,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1932-05-05
7137,Shovel Knight,WiiU,The Escapist,3,While the game is rather bad it is a good laugh with friends.,1941-02-05
7138,The Secret Saturdays: Beasts of the 5th Sun,PSP,Caddicarus,4,This game requires heavy QA. Needs more work.,2016-01-14
7139,Operation Abyss: New Tokyo Legacy,PSV,The Completionist,3,While the game is rather bad it is a good laugh with friends.,1971-12-15
7140,Skylanders: Spyro's Adventure,PC,Eurogamer,5,Very basic game that is both uninspired and quickly forgotten,2012-01-30
7141,Man vs. Wild,X360,Destructoid,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1902-06-04
7142,MotoGP 2,XB,GameSpot,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2018-08-13
7143,iCarly 2: iJoin The Click!,Wii,Easy Allies,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1907-03-01
7144,Heatseeker,Wii,Kotaku,2,Terrible experience hardly even worth playing ironically.,1945-09-14
7145,Ar tonelico: Melody of Elemia,PS2,VG247,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1937-06-13
7146,Castlevania Double Pack,GBA,Mr Sunday Movies,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2002-11-18
7147,Samurai Warriors 4: Empires,PS4,BrutalMoose,5,Very basic game that is both uninspired and quickly forgotten,2004-03-15
7148,Ninja Reflex,DS,GamesRadar,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,2016-02-23
7149,Steel Battalion,XB,GamesRadar,5,Very basic game that is both uninspired and quickly forgotten,2004-12-18
7150,Alvin and the Chipmunks: The Squeakquel,Wii,Outside Xbox,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1929-10-30
7151,Power Stone Collection,PSP,Metacritic,5,Very basic game that is both uninspired and quickly forgotten,1922-07-22
7152,Cartoon Network: Punch Time Explosion,3DS,PC Gamer,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1906-01-15
7153,Bejeweled Twist,DS,RockPaperShotgun,3,While the game is rather bad it is a good laugh with friends.,1928-07-24
7154,Blast Works: Build/Trade/Destroy,Wii,Gaming Target,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1962-07-12
7155,SNK vs. Capcom Card Fighters DS,DS,N4G,2,Terrible experience hardly even worth playing ironically.,1935-05-01
7156,Medieval II: Total War,PC,Gameranx,5,Very basic game that is both uninspired and quickly forgotten,1998-03-19
7157,Lego Star Wars: The Force Awakens,PSV,Channel Awesome,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1931-09-21
7158,Darkest of Days,X360,Nintendo Life,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1971-05-01
7159,Skylanders Imaginators,XOne,The Escapist,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1963-02-17
7160,Minority Report: Everybody Runs,XB,The Completionist,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2017-11-03
7161,NASCAR,PSP,VG247,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1906-05-17
7162,One Piece: Burning Blood,PSV,Eurogamer,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1982-06-26
7163,Shox,PS2,BrutalMoose,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1965-01-14
7164,Rio,X360,N4G,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1916-06-05
7165,Playboy: The Mansion,XB,Easy Allies,5,Very basic game that is both uninspired and quickly forgotten,1939-03-01
7166,Disney's Aladdin in Nasira's Revenge,PS,Mr Sunday Movies,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1910-11-11
7167,Egg Monster Hero,DS,PC World,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1958-01-20
7168,Barnyard,PS2,Fextralife,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,2013-12-21
7169,Ultimate Marvel vs. Capcom 3,PS3,PC Gamer,3,While the game is rather bad it is a good laugh with friends.,1973-06-10
7170,MindJack,X360,N4G,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1906-11-23
7171,Pac-Man World 3,GC,BrutalMoose,3,While the game is rather bad it is a good laugh with friends.,1905-02-04
7172,thinkSMART,DS,VG247,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1925-05-23
7173,Rocky,GC,Easy Allies,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1936-11-08
7174,Glory Days 2,DS,Easy Allies,2,Terrible experience hardly even worth playing ironically.,1943-01-21
7175,Just Dance 2017,WiiU,Giant Bomb,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1937-09-23
7176,Brain Age: Concentration Training,3DS,Gameranx,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1930-10-12
7177,Crash 'N' Burn,XB,Fextralife,4,This game requires heavy QA. Needs more work.,1951-06-29
7178,NFL Blitz 20-02,XB,Critical Drinker,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1980-10-31
7179,Robots,XB,The Completionist,3,While the game is rather bad it is a good laugh with friends.,1971-01-17
7180,Pac-Man and the Ghostly Adventures 2,PS3,Easy Allies,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1918-05-29
7181,Hakuoki: Demon of the Fleeting Blossom,PSP,PC World,5,Very basic game that is both uninspired and quickly forgotten,2009-07-17
7182,Speed Kings,PS2,Polygon,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1987-01-28
7183,Dungeons,PC,Critical Drinker,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1936-01-18
